gas_param,client_name,runtime_ms,pvalue,conf_int_low,conf_int_high,test_name,target_opcode,model_coef_name,source_label,glue_adjustment,rsquared,rsquared_adj,param_bn128,param_mem_size,param_mod_bits,new_gas_decimal,new_gas_rounded,poor_fit,is_winner,selected_test,selected_opcode,selected_model_coef_name
PRECOMPILE_ECADD,besu,0.0008978428115047994,0.001,0.0008865650129001485,0.0009085697245536735,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.8779145708172775,0.8778811227544877,,,,89.78428115047993,90,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECADD,erigon,0.0007157900381047575,0.001,0.0006911157816791458,0.0007382601975647888,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9289164795324497,0.9286060711461286,add,,,71.57900381047575,72,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,erigon,0.0005736670784469903,0.001,0.0005604408556686635,0.0005880678794594666,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9221272338413277,0.9217871780939099,add_infinities,,,57.36670784469903,58,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,erigon,0.0005794068281174855,0.001,0.0005570683825286862,0.0005962511329545981,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8414371815524664,0.8407447674981103,add_negative,,,57.94068281174855,58,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,erigon,0.0007104109539632851,0.001,0.0006822020553404393,0.0007357039895166394,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8542011075536968,0.8535644311674684,double,,,71.04109539632852,72,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,erigon,0.0010737409718944411,0.001,0.0010359178946505617,0.0011069174159535516,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.935472690794747,0.9351909121519293,,,,107.37409718944411,108,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECADD,ethrex,0.0005759940684522715,0.001,0.0005614512006606462,0.0005890628152742679,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8260043771772011,0.8258928415215454,add,,,57.59940684522715,58,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,ethrex,0.0001401404314828477,0.001,0.0001367180232443367,0.0001436717046728,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8423377281633114,0.8422366626044417,add_infinities,,,14.01404314828477,15,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,ethrex,0.00020016130810018634,0.001,0.00019538422768424374,0.00020526069243501576,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8410087797861188,0.8409068623372637,add_negative,,,20.016130810018634,21,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,ethrex,0.0005871700664604945,0.001,0.0005732241919778903,0.0006021916734619071,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.827167291801531,0.8270565016039679,double,,,58.71700664604945,59,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,ethrex,0.0009038642433718058,0.001,0.0008828450873061297,0.0009272558661520197,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.8155899605295317,0.8154717489657686,,,,90.38642433718059,91,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECADD,geth,0.0003886263695507731,0.001,0.00038447692454793,0.00039295407818484753,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8804619435370327,0.880432716628362,add,,,38.862636955077306,39,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,geth,0.00010967204782313863,0.001,0.00010796397461525567,0.0001114393976827261,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.788993817676953,0.7889422269233288,add_infinities,,,10.967204782313862,11,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,geth,0.00016918335343986667,0.001,0.0001671175620683147,0.00017115298432734646,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8739359001187168,0.8739050776004085,add_negative,,,16.918335343986666,17,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,geth,0.00040452565491434073,0.001,0.0003992731500161548,0.0004092574579497157,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8792413280351192,0.8792118026874506,double,,,40.45256549143407,41,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,geth,0.0006026418322919103,0.001,0.0005951948925800971,0.0006100023726225645,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.8611104741648657,0.8610765158455906,,,,60.26418322919103,61,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECADD,nethermind,0.00043878903838654387,0.001,0.00043095900523117337,0.00044638336090897416,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.916799258141381,0.9167270979142703,add,,,43.87890383865438,44,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,nethermind,0.00020053848442068293,0.001,0.0001974671700377044,0.00020338870793652964,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9179540421384366,0.9178828834585913,add_infinities,,,20.05384844206829,21,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,nethermind,0.000266869783417369,0.001,0.0002618442826453193,0.00027166438155572557,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9088462178924396,0.9087671599721381,add_negative,,,26.6869783417369,27,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,nethermind,0.00047140140644055995,0.001,0.0004633800751846609,0.00047901480643443094,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9282141847329572,0.9281519247023701,double,,,47.140140644056,48,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,nethermind,0.0007578182320275245,0.001,0.0007472358392404483,0.0007689078570542967,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.9440085396615723,0.94395997811748,,,,75.78182320275245,76,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECADD,reth,0.0005894571294320979,0.001,0.0005412395135143171,0.0006379114505940006,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.866972872388394,0.8656014587016765,add,,,58.945712943209784,59,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,reth,0.00037723475011993004,0.001,0.0003692129445052179,0.0003853780083738233,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9867329306379399,0.9865961567269907,add_infinities,,,37.723475011993,38,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,reth,0.00035350383405987414,0.001,0.00034478536727449094,0.00036273855142081817,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.9774056659131221,0.9771727346338759,add_negative,,,35.350383405987415,36,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,reth,0.0006084142430731078,0.001,0.0005562365113441235,0.0006597934069602788,test_alt_bn128,ECADD,target_coef,presets[precompile_bn128_add],0.0,0.8590920595485124,0.8576394003686002,double,,,60.84142430731078,61,False,False,test_alt_bn128,ECADD,target_coef
PRECOMPILE_ECADD,reth,0.0009582113312329893,0.001,0.0008699639836177624,0.0010438372640293083,test_alt_bn128_uncachable,ECADD,target_coef,presets[precompile_bn128_add_uncachable],0.0,0.8362217911059633,0.8345333559627258,,,,95.82113312329894,96,False,True,test_alt_bn128_uncachable,ECADD,target_coef
PRECOMPILE_ECPAIRING_BASE,besu,0.045923636740479085,0.001,0.04558326834899907,0.046273953842061406,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.8814476802176567,0.8814346931639477,,,,4592.363674047909,4593,False,False,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,besu,0.051052426168733914,0.001,0.05066774318082605,0.05140810958499114,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.9076438951761577,0.9076337778398129,,,,5105.242616873391,5106,False,True,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,erigon,0.050226751633387,0.001,0.048202466141382426,0.052344474319184,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.7776412380547806,0.7772551985375146,,,,5022.6751633387,5023,False,True,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,erigon,0.04745425014548329,0.001,0.04622544997019633,0.04854674338008612,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.8896672669825081,0.8894757170987971,,,,4745.425014548328,4746,False,False,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,ethrex,0.04761404888935056,0.001,0.04626935549638312,0.048887237925003116,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.8117078956558635,0.8116596589184883,,,,4761.404888935055,4762,False,False,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,ethrex,0.08181950903002592,0.001,0.08061021216729938,0.08300353448598692,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.8339809842219794,0.8339384534122503,,,,8181.950903002593,8182,False,True,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,geth,0.04430221896155336,0.001,0.043876507611219986,0.04474279090575977,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.8177984224194544,0.8177806092916664,,,,4430.221896155336,4431,False,True,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,geth,0.04133573055390032,0.001,0.040945978496970924,0.04169528611373912,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.8667270812696882,0.8667140517034048,,,,4133.573055390032,4134,False,False,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,nethermind,0.06640052183175926,0.001,0.06508120131676036,0.06772211519284055,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.9342627063107701,0.9342399283157288,,,,6640.052183175926,6641,False,True,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,nethermind,0.05276525210585935,0.001,0.05145334507672619,0.053965025717745474,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.9466138425645956,0.9465953442425459,,,,5276.525210585935,5277,False,False,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,reth,0.046879652338244655,0.001,0.04256768495387685,0.05163995791061906,test_alt_bn128_benchmark,ECPAIRING,target_coef,presets[precompile_bn128_pairing],0.0,0.8172489560331186,0.816506065610489,,,,4687.965233824465,4688,False,False,test_alt_bn128_benchmark,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_BASE,reth,0.08246597414857655,0.001,0.07784531242989796,0.08734586845660341,test_ec_pairing,ECPAIRING,target_coef,presets[precompile_bn128_pairing_alt],0.0,0.839179826470495,0.8385260859276922,,,,8246.597414857655,8247,False,True,test_ec_pairing,ECPAIRING,target_coef
PRECOMPILE_ECPAIRING_PER_POINT,besu,0.026216378545814736,0.001,0.0260671775047517,0.02637949550033111,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.8814476802176567,0.8814346931639477,,,,2621.637854581473,2622,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,besu,0.03313747962324935,0.001,0.03294791453227755,0.033323144799571436,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.9076438951761577,0.9076337778398129,,,,3313.747962324935,3314,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,erigon,0.029647445100345608,0.001,0.028203915176568083,0.031016484726263803,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.7776412380547806,0.7772551985375146,,,,2964.744510034561,2965,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,erigon,0.03985936579395055,0.001,0.039252818010310955,0.04043332797270757,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.8896672669825081,0.8894757170987971,,,,3985.936579395055,3986,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,ethrex,0.05889093014471484,0.001,0.05822579487574255,0.059554879668224675,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.8117078956558635,0.8116596589184883,,,,5889.093014471483,5890,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,ethrex,0.06161590843566522,0.001,0.060901018501246844,0.06230611902481838,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.8339809842219794,0.8339384534122503,,,,6161.590843566522,6162,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,geth,0.026463999390082336,0.001,0.0262526622028446,0.026673231490713458,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.8177984224194544,0.8177806092916664,,,,2646.3999390082336,2647,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,geth,0.03917413821991009,0.001,0.03893308639118841,0.039408359848169615,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.8667270812696882,0.8667140517034048,,,,3917.4138219910087,3918,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,nethermind,0.10229550374464474,0.001,0.10151418025079653,0.10303808245914993,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.9342627063107701,0.9342399283157288,,,,10229.550374464474,10230,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,nethermind,0.11711791778016745,0.001,0.11636984606025533,0.11788343276737233,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.9466138425645956,0.9465953442425459,,,,11711.791778016745,11712,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,reth,0.057951030273978126,0.001,0.05546203904486338,0.06053192985472489,test_alt_bn128_benchmark,ECPAIRING,num_pairs,presets[precompile_bn128_pairing],0.0,0.8172489560331186,0.816506065610489,,,,5795.103027397812,5796,False,False,test_alt_bn128_benchmark,ECPAIRING,num_pairs
PRECOMPILE_ECPAIRING_PER_POINT,reth,0.0607921262666259,0.001,0.05822092119769508,0.06341007828240029,test_ec_pairing,ECPAIRING,num_pairs,presets[precompile_bn128_pairing_alt],0.0,0.839179826470495,0.8385260859276922,,,,6079.212626662589,6080,False,True,test_ec_pairing,ECPAIRING,num_pairs
PRECOMPILE_POINT_EVALUATION,besu,0.1730787074812755,0.001,0.1706242948227349,0.17580910861823495,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.875302539577891,0.8752683758901041,,,,17307.87074812755,17308,False,False,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,besu,0.2084001368318099,0.001,0.20557161723529305,0.2110608268524894,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8758294836771373,0.8757954643575968,,,,20840.01368318099,20841,False,True,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,erigon,0.17848007533970836,0.001,0.17114585969797957,0.18522027919625622,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.899275596126724,0.8988357515683254,,,,17848.00753397084,17849,False,False,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,erigon,0.1942247577878105,0.001,0.1866672481174989,0.20137780477147554,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8947180287671862,0.8942582821679163,,,,19422.475778781052,19423,False,True,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,ethrex,0.23630463910866228,0.001,0.2307860118524742,0.2425698606134373,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.813466031500907,0.8133464584441769,,,,23630.463910866227,23631,False,False,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,ethrex,0.23824705891784034,0.001,0.23247585200889367,0.24401532911505217,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8149009044906201,0.814782251224268,,,,23824.705891784033,23825,False,True,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,geth,0.1979447215016653,0.001,0.19511988635112212,0.20065697381198053,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.8289538252051863,0.828912004624552,,,,19794.47215016653,19795,False,True,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,geth,0.19223905985828302,0.001,0.1894946684770439,0.19496548906201872,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8405760972838632,0.8405371183345438,,,,19223.905985828304,19224,False,False,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,nethermind,0.2156547907251311,0.001,0.21042019017397337,0.22111026022166175,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.8768612068730204,0.8767544082666656,,,,21565.47907251311,21566,False,False,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,nethermind,0.2339812191486889,0.001,0.22773115194505905,0.23990508096048002,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8627947051863252,0.8626757066652379,,,,23398.12191486889,23399,False,True,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,reth,0.19783612044870794,0.001,0.17988913114899518,0.21515193765310123,test_point_evaluation,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation],0.0,0.839795857452802,0.8381442683543774,,,,19783.612044870795,19784,False,True,test_point_evaluation,POINT_EVALUATION,target_coef
PRECOMPILE_POINT_EVALUATION,reth,0.1966337823720074,0.001,0.1780203888709506,0.21390806356908573,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef,presets[precompile_point_evaluation_uncachable],0.0,0.8354640312721059,0.8337677841718183,,,,19663.37823720074,19664,False,False,test_point_evaluation_uncachable,POINT_EVALUATION,target_coef
PRECOMPILE_P256VERIFY,besu,0.008331320746305715,0.001,0.008235146288701376,0.0084424645793391,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8683737261505344,0.868337664157699,,,,833.1320746305715,834,False,False,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,besu,0.010897325837059145,0.001,0.010785335527868487,0.011006407874062919,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.909537269829353,0.9095124855197172,,,,1089.7325837059145,1090,False,True,test_p256verify_uncachable,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,erigon,0.014045432096348712,0.001,0.013432726400064814,0.014647735607738709,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8362440518844185,0.8355289604079312,,,,1404.5432096348711,1405,False,False,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,erigon,0.014105434390260817,0.001,0.01310034405626574,0.014969964003437706,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.8113530094927398,0.810529223507992,,,,1410.5434390260816,1411,False,True,test_p256verify_uncachable,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,ethrex,0.038033106744479926,0.001,0.037091389952706506,0.03900570203196995,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8106077717448203,0.8104863664702978,,,,3803.310674447993,3804,False,False,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,ethrex,0.03813993299302636,0.001,0.03715493368669128,0.03907817185250475,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.8104817455791749,0.8103602595186487,,,,3813.993299302636,3814,False,True,test_p256verify_uncachable,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,geth,0.011687604584999192,0.001,0.011509415793354748,0.01186578313286318,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8267730180434081,0.8267306642580886,,,,1168.7604584999192,1169,False,False,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,geth,0.011830632303369913,0.001,0.011663654972729805,0.012010502660580725,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.8252578711792566,0.8252151469423812,,,,1183.0632303369914,1184,False,True,test_p256verify_uncachable,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,nethermind,0.008588592541063903,0.001,0.008375341999873337,0.008795844555101464,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8815596402547335,0.8814569166122832,,,,858.8592541063903,859,False,False,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,nethermind,0.008745965735366977,0.001,0.008526189849839575,0.0089719159244027,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.8835434779211491,0.8834424748664407,,,,874.5965735366976,875,False,True,test_p256verify_uncachable,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,reth,0.008423631596158885,0.001,0.0076265446841861624,0.009186117840065127,test_p256verify,P256VERIFY,target_coef,presets[precompile_p256verify],0.0,0.8426669112784041,0.8410449206730268,,,,842.3631596158885,843,False,True,test_p256verify,P256VERIFY,target_coef
PRECOMPILE_P256VERIFY,reth,0.008419160132410848,0.001,0.007681139561822037,0.009119777711982016,test_p256verify_uncachable,P256VERIFY,target_coef,presets[precompile_p256verify_uncachable],0.0,0.8658086711956479,0.8644252554347782,,,,841.9160132410848,842,False,False,test_p256verify_uncachable,P256VERIFY,target_coef
