test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_keccak_diff_mem_msg_sizes,nethermind,KECCAK256,presets[keccak],176,83.47323645119134,0.003,0.7313744400258317,0.7282689422226621,2.5210644607651464e-05,0.002,7.673088874094444e-06,4.2813708138846645e-05,,32,2.3453813294402257e-05,0.001,2.167908174532625e-05,2.5145531467312858e-05,,,,,,,,,
test_keccak_diff_mem_msg_sizes,reth,KECCAK256,presets[keccak],44,53.1669801541151,0.13,0.5556507880343036,0.5339752167189038,1.80318753229769e-05,0.073,0.0,3.8770629321018694e-05,,32,1.1759963767174908e-05,0.001,9.347871398510628e-06,1.3636607049432097e-05,,,,,,,,,
test_mod,besu,MOD,presets[arithmetic_mod_bits],110,128.10910902776007,0.001,0.865341683139304,0.8640948468720754,2.069727502393047e-05,0.001,1.9167297888856734e-05,2.2389953939623334e-05,127,,,,,,,,,,,,,,
test_mod,geth,MOD,presets[arithmetic_mod_bits],165,85.42711141142323,0.001,0.8370448517798678,0.8360451269441614,1.1794500842195883e-05,0.001,1.088840882926632e-05,1.2634042657657078e-05,127,,,,,,,,,,,,,,
test_mod,nethermind,MOD,presets[arithmetic_mod_bits],44,50.83388617600113,0.001,0.9649489042416711,0.9641143543426633,9.96083635610456e-06,0.001,9.429196366082178e-06,1.0562745804353054e-05,127,,,,,,,,,,,,,,
test_mod,reth,MOD,presets[arithmetic_mod_bits],11,52.26398086703268,0.013,0.8930026519313777,0.8811140577015308,7.049545371489674e-06,0.001,5.431911946224795e-06,8.991608990726717e-06,127,,,,,,,,,,,,,,
test_mod,besu,MOD,presets[arithmetic_mod_bits],110,126.32852961563405,0.001,0.8626795895214393,0.8614081042392304,1.9130355913979395e-05,0.001,1.759310757687251e-05,2.0593855749735404e-05,191,,,,,,,,,,,,,,
test_mod,geth,MOD,presets[arithmetic_mod_bits],165,79.42004568609734,0.001,0.8448733437431254,0.8439216464654758,1.1344616173037261e-05,0.001,1.0514835361877626e-05,1.2105546618865741e-05,191,,,,,,,,,,,,,,
test_mod,nethermind,MOD,presets[arithmetic_mod_bits],44,51.53370544597476,0.001,0.9597848736507213,0.9588273706424051,1.1274809086951417e-05,0.001,1.0547691248094167e-05,1.1969530165266101e-05,191,,,,,,,,,,,,,,
test_mod,reth,MOD,presets[arithmetic_mod_bits],11,70.38228901815802,0.058,0.8113794349917114,0.7904215944352349,9.97046163658627e-06,0.001,7.0391162111386615e-06,1.3018644523621326e-05,191,,,,,,,,,,,,,,
